"run" "true_mean_all" "true_median_all" "true_mean_sig" "true_tau" "true_local_es.(-8,-7]" "true_local_es.(-7,-6]" "true_local_es.(-6,-5]" "true_local_es.(-5,-4]" "true_local_es.(-4,-3]" "true_local_es.(-3,-2]" "true_local_es.(-2,-1]" "true_local_es.(-1,0]" "true_local_es.(0,1]" "true_local_es.(1,2]" "true_local_es.(2,3]" "true_local_es.(3,4]" "true_local_es.(4,5]" "true_local_es.(5,6]" "true_local_es.(6,7]" "true_local_es.(7,8]" "es_mean_all_pe" "es_mean_all_lb" "es_mean_all_ub" "es_mean_sig_pe" "es_mean_sig_lb" "es_mean_sig_ub" "local_es1" "local_es2" "local_es3" "local_es4" "local_es5" "local_es6" "local_es7" "local_es8" "local_es9" "local_es10" "local_es11" "local_es12" "local_es13" "local_es14" "local_es15" "local_es16" "local_es1" "local_es2" "local_es3" "local_es4" "local_es5" "local_es6" "local_es7" "local_es8" "local_es9" "local_es10" "local_es11" "local_es12" "local_es13" "local_es14" "local_es15" "local_es16" "local_es1" "local_es2" "local_es3" "local_es4" "local_es5" "local_es6" "local_es7" "local_es8" "local_es9" "local_es10" "local_es11" "local_es12" "local_es13" "local_es14" "local_es15" "local_es16" "w.all1" "w.all2" "w.all3" "w.all4" "w.all5" "w.all6" "w.all7" "w.all8" "w.all9" "w.all10" "w.all11" "w.all12" "w.all13" "w.all14" "w.all15" "w.all16" "w.all17" "es_tau_pe" "es_tau_lb" "es_tau_ub" "ash_mean_all" "ash_mean_sig" "(-8,-7]" "(-7,-6]" "(-6,-5]" "(-5,-4]" "(-4,-3]" "(-3,-2]" "(-2,-1]" "(-1,0]" "(0,1]" "(1,2]" "(2,3]" "(3,4]" "(4,5]" "(5,6]" "(6,7]" "(7,8]" "ash_tau" "vw_mean_pe" "vw_mean_lb" "vw_mean_ub" "vw_tau_pe" "vw_tau_lb" "vw_tau_ub" "vw_weight1_pe" "vw_weight1_lb" "vw_weight1_ub" "vw_weight2_pe" "vw_weight2_lb" "vw_weight2_ub" "vw_mean_pos_pe" "vw_mean_pos_lb" "vw_mean__pos_ub" "vw_median_pos_pe" "vw_median_pos_lb" "vw_median_pos_ub" "vw_tau_pos_pe" "vw_tau_pos_lb" "vw_tau_pos_ub" "rma_mean_pe" "rma_tau"
166 0.291745855410844 0.298986254961168 0.491055945236356 0.242016465283589 NA NA NA NA 0 -0.007860653341874 -0.00447221090175347 0.0635483833360155 0.131383682039819 0.299492046205269 0.444242846027131 0.523359927221504 0.613072380308136 0.785068579440133 NA NA 0.299562398791135 NA NA 0.503892710699304 NA NA -0.600490302985707 -0.60036236806764 -0.599188253965754 -0.580381995009275 -0.379959287851272 -0.0526664963492841 0.0105667552731649 0.045903212684841 0.142961681987527 0.309674940087997 0.438736509159503 0.526918170929634 0.640156753045088 0.827581289491525 0.954240570633812 0.989156639341374 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999994522 0.000000000000999999999994522 0.000000000000999999999994522 0.000000000000999999999994522 0.000000000000999999999994522 0.00214919042622579 0.00000000307749832449298 0.0000000000272820219076399 0.32288232086935 0.116542260438583 0.335436723884402 0.194985853784931 0.00784693300215391 0.0201567144815751 0.000000000000999999999994522 0.000000000000999999999994522 0.000000000000999999999994522 0.254406040833082 NA NA 0.301079399165103 0.490726522044587 NA NA NA NA -0.43863167658695 -0.11839303465704 0.0358666082308107 0.062107587821915 0.128652952978881 0.318399887831011 0.448669076932845 0.52745957302617 0.697036563041264 0.8673844570643 NA NA 0.251142815320737 0.315688564044906 0.273084507235903 0.35829262085391 0.233804730144043 0.211024622154087 0.254554340996538 0.925187337785293 0.719573878973412 1.13080079659717 1.25299845211223 0.738720192056534 1.76727671216793 0.356814116085168 0.313476935205678 0.399268849111878 0.341666997683136 0.299020429007829 0.383741518902059 0.199976184426967 0.178519737367592 0.220084940472258 0.300901493057062 0.250361764966843
167 0.175403800029497 0 0.4644129781473 0.234418816449367 NA NA NA NA 0.0081737587317634 -0.00359865224786442 0.00887601066425094 0.0135739398321847 0.0768148926136663 0.200790244413735 0.396287173787849 0.537682043951875 0.632584239231885 0.766214412041954 NA NA 0.179226279110542 NA NA 0.479262638283403 NA NA -0.232811114482975 -0.186776619507104 -0.168389053678783 -0.134163022978078 -0.0878769104164072 -0.0459081521685058 -0.0172412134743262 0.00870140163465792 0.0715309225068013 0.230423873633438 0.3974060211017 0.530992661255356 0.672880017016966 0.759114835840549 0.795028528364001 0.81825370122856 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999993721 0.000000000000999999999993721 0.000000000000999999999993721 0.000000000000999999999993721 0.000000000000999999999993721 0.000000000000999999999993721 0.000000000000999999999993721 0.0270389405881284 0.557992735409279 0.0520976772978099 0.265806482813305 0.0493778451633087 0.0473074005975259 0.000378918120643319 0.000000000000999999999993721 0.000000000000999999999993721 0.000000000000999999999993721 0.249026480442217 NA NA 0.178585702063767 0.449381792532383 NA NA NA NA -0.0300229496028383 -0.0251314708276906 -0.0175352408839189 0.00157121509821844 0.0730361214855048 0.233223024831209 0.396649735919954 0.553663717259125 0.694751237572105 0.777593473548595 NA NA 0.249523507790298 0.245841140003792 0.202187441043941 0.289494838963642 0.235405901390981 0.213294608792707 0.255611593397808 1.15355832715594 0.861037090604424 1.44607956370746 1.91454496201033 1.17531516151214 2.65377476250853 0.309747948249901 0.267729604546505 0.351124683257947 0.289810193333881 0.248415440511774 0.33090583432765 0.188735093918084 0.167173600261435 0.209039534830835 0.178547318007154 0.24958162073778
168 0.079108832401303 0 0.397491084402274 0.184438375206437 NA NA NA NA NA 0 -0.00290235470639728 0.00827335845939235 0.0248006047397416 0.115030077100919 0.334908238810697 0.522897834270699 0.672199826394091 0.744468475591485 NA NA 0.0895748900031657 NA NA 0.401269618874126 NA NA -0.564613056694348 -0.0413480289050546 -0.0171784533421951 -0.00662253439544103 -0.0017936631174034 0.00141457063002672 0.00597108711932749 0.0161218626846192 0.0424959320935528 0.12209683122078 0.32741910604997 0.516654176204714 0.577378476950736 0.592851083205558 0.597472699248773 0.599053882410606 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999992818 0.000000000000999999999992818 0.000000000000999999999992818 0.000000000000999999999992818 0.000000000000999999999992818 0.000000000000999999999992818 0.000000000179606132866025 0.000632724651597334 0.737163559506048 0.150635817947957 0.0368313405906653 0.0747365570935293 0.0000000000205972350290316 0.000000000000999999999992818 0.000000000000999999999992818 0.000000000000999999999992818 0.000000000000999999999992818 0.175573575707641 NA NA 0.0908095422798727 0.34602058857416 NA NA NA NA NA -0.0402415550156893 0.00625873714510303 0.0263008758225024 0.043650397426222 0.115965094042286 0.352016494144338 0.511979182313772 0.566039595985995 0.63334195560609 NA NA 0.173757442652704 0.113848317784477 0.0775048502750426 0.150191785293911 0.166767820002466 0.141766636278698 0.188481384796942 1.01361470482841 0.683786230017886 1.34344317963893 1.27341298654922 0.70553415849878 1.84129181459965 0.183874578480967 0.146326620565229 0.219725168290308 0.16641699170851 0.130657883647319 0.201064296851245 0.122210705833038 0.100136517284642 0.142291946835705 0.0907679236016975 0.172287365380703
169 0.414044852868954 0.419535693289058 0.689833553764542 0.387699361229558 NA NA NA -0.469733285070697 -0.456955245117631 -0.274443613205313 -0.113783029157469 0.0265782858627539 0.141914054962652 0.335321696337102 0.485607224433437 0.642627794046914 0.799666275874883 1.02391784085247 1.13881048609512 1.30987620014589 0.417580676690996 NA NA 0.702571030966434 NA NA -0.585659641125795 -0.566020228585161 -0.527619063085248 -0.468875667540559 -0.396578372751682 -0.307776856888873 -0.174506946748312 0.0201812865769297 0.183299562447142 0.298697018754095 0.458630633110779 0.681485046433554 0.820616974943295 0.914280014489328 1.07729891665805 1.32395086978839 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999996364 0.000000000000999999999996364 0.000000000000999999999996364 0.000000000000999999999996364 0.000000000000999999999996364 0.00438026618349995 0.0361998707375258 0.0677205078240851 0.0647164381410449 0.246950376826884 0.204704853392437 0.0576970119368148 0.213818261944185 0.0795191797190386 0.00507540028410539 0.0150163475694453 0.00420148543593437 0.40151665918656 NA NA 0.41900756028111 0.643572053421674 NA NA NA -0.463731883796062 -0.419460585686824 -0.297416722479461 -0.180916551724932 0.0163836962192754 0.188180202102783 0.295400703917243 0.485574831909289 0.685362746807977 0.88122805286783 0.981074309869554 0.99924405427468 1.00167655909282 0.393751533626364 0.474709584790506 0.415487527490416 0.533931642090597 0.396219771449543 0.367162434600842 0.423287090746975 1.25192949123425 0.984722447079124 1.51913653538938 1.39341724664381 0.841941585204573 1.94489290808304 0.561889788770622 0.504127435274565 0.618953241062024 0.532237012242569 0.475062698037472 0.589039193834185 0.328640291029814 0.300204003983659 0.355735248393237 0.423285630681906 0.404616060914956
170 0.274635731957633 0.195020280441262 0.646971202551852 0.3834116795618 NA -0.649460193286784 NA NA -0.454101325977349 -0.264841108925954 -0.106207110256905 -0.0159686271045592 0.0907441418650569 0.266229186990562 0.44234287027203 0.616560295188111 0.860136422326309 1.01764744878202 1.30687657241788 1.42673195213416 0.274212133318345 NA NA 0.642170253476251 NA NA -1.40233133219988 -1.39959872176152 -1.18266209517012 -0.405850803442789 -0.323646561124864 -0.211989296322458 -0.0853779883759014 -0.00327923763525394 0.0827252792284017 0.253742223794516 0.456489292992147 0.608774127337008 0.792455195230578 0.941047921179826 1.03847642125323 1.34568164007698 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999998421 0.00100671731684619 0.000000000000999999999998421 0.000000000000999999999998421 0.000000000000999999999998421 0.000000000000999999999998421 0.0281154463619286 0.0520921781633546 0.368857115991472 0.119665877740649 0.140728795404496 0.174670414696303 0.0242981280175549 0.0815852137502268 0.00123097415861259 0.000243096449047406 0.00750604194450997 0.375327452115961 NA NA 0.277972047693375 0.569526372866251 NA -1.00055369241164 NA NA -0.308538067849022 -0.211271709849113 -0.0933961684095123 0.00477102971024121 0.0793264816704667 0.259623116196949 0.473524436986977 0.61712878565992 0.886262232405624 0.989256804482905 1.00054227696095 1.00170761549081 0.367407415705342 0.395725863705514 0.338921979555298 0.452529747855731 0.371162153969174 0.34572802603774 0.394961797000826 1.5438268232383 1.20363695583297 1.88401669064363 2.15058242401849 1.37956272259308 2.9216021254439 0.493616116063771 0.440893532266006 0.546041576525025 0.462688043091781 0.410255490293102 0.515136674707609 0.299067113487009 0.27307374447698 0.323934367950983 0.281466420894827 0.379517591665691
171 0.167247064855225 0 0.601980591439205 0.318538605960789 NA NA NA -0.471030615631723 -0.431773279041159 -0.201370978577124 -0.0434858956190134 0.000702548367235617 0.0452018177643161 0.172681331012955 0.405477913390019 0.627915236057643 0.848471088543066 1.01494248942104 1.31093167258401 1.43256039659164 0.166023465832915 NA NA 0.583474199380793 NA NA -0.599619604008345 -0.59920341711674 -0.595901703377978 -0.569718035864524 -0.407249299571654 -0.129898027007681 -0.0347890700135009 -0.00369378939532666 0.0420418064636385 0.185220878970544 0.410793840692405 0.593249838068409 0.745308306644191 0.927624714162799 1.12750093344944 1.21154671499563 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999996362 0.000000000000999999999996362 0.000000000000999999999996362 0.000000000000999999999996362 0.000000000000999999999996362 0.00794200544608317 0.0000000261115351747893 0.0448200771231858 0.612772723375096 0.0334509136107518 0.161306854958627 0.0549302267645017 0.0663396817531716 0.000301023419458855 0.0171542889639593 0.000960090404136649 0.0000220880644926347 0.305727317363901 NA NA 0.16569079109692 0.507471230720084 NA NA NA -0.559805168160849 -0.439801163297778 -0.126745274144128 -0.033752810878057 -0.011094682478784 0.0398975496162124 0.196717704410612 0.413970339679585 0.609002277854699 0.825429691677232 0.976006063272104 0.998806166685283 1.0017111012024 0.305184106854957 0.337253801097059 0.282569345002569 0.391938257191549 0.3187449618081 0.294721318770816 0.341080702500282 2.05307379073549 1.53410215832508 2.57204542314589 3.68618407826774 2.31810405392187 5.05426410261361 0.422229650702112 0.371905305192359 0.47231950559312 0.395507056410678 0.345407257577384 0.445704657745999 0.256357226114636 0.23159477152771 0.279947163075639 0.167649394410388 0.31258180707706
172 0.0748216238372652 0 0.513608428478364 0.219231344351331 NA NA NA NA 0 -0.0935209996875441 -0.0106029315620533 0.00159052422157648 0.0196237923147361 0.0720825519629784 0.352957227562045 0.584470395025058 0.748021554161338 1.10725620224084 1.11102140700494 NA 0.075624963516274 NA NA 0.514777534466037 NA NA -0.243974056976876 -0.172457983792832 -0.140435719641652 -0.0948180816808205 -0.0516103568946373 -0.0237150352476094 -0.00930618817309835 -0.000673558478680062 0.01494177286642 0.0871027877276984 0.323264438323553 0.57295719286403 0.77630391182302 0.929512437307818 1.04049771449783 1.21866899016371 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999994932 0.000000000000999999999994932 0.000000000000999999999994932 0.000000000000999999999994932 0.000000000000999999999994932 0.000000000000999999999994932 0.000000000000999999999994932 0.0178533988320249 0.834808318168814 0.0173920609414296 0.0620014487401665 0.0373986054149688 0.0116421960204283 0.0173840077909023 0.0000833877609824566 0.0014339275202157 0.00000264880306771972 0.216279594231844 NA NA 0.0749477772770248 0.438573925864227 NA NA NA NA -0.0190889905544969 -0.0144156426439139 -0.00900809360533482 -0.00265000851905733 0.0119995106818395 0.0862638821800169 0.340809659892628 0.592485658559763 0.841673011234651 0.966940189765323 0.997422841956868 NA 0.215023601290463 0.207287202361409 0.157508630102155 0.257065774620664 0.237908623547659 0.212508281545353 0.260847190115831 2.12097315608114 1.42798428888534 2.81396202327695 3.98841971067236 2.22709144735007 5.74974797399466 0.287631343587607 0.241088703614644 0.333493834080457 0.265038666376175 0.219443292916948 0.310459514712418 0.183005518681973 0.158144105657518 0.206283712422355 0.0750476734001196 0.215876468854121
173 0.418353435452979 0.445013782907002 0.841800062961401 0.571875430369961 -1.63095015218472 -1.30556613178342 -0.969876347288658 -0.785436362075804 -0.535145770073566 -0.373830750899483 -0.253133470382867 -0.0453854919010785 0.155847714259123 0.31280708388019 0.525791563486417 0.709424434763082 0.858166332602294 1.08034976359642 1.29430486928551 1.49254213872956 0.397792206850833 NA NA 0.827489631281825 NA NA -1.33604006929567 -1.02221355267984 -0.949167919996211 -0.843220868533326 -0.559358539137476 -0.350416992147135 -0.214879239593972 -0.0413450827505052 0.114898433282447 0.283251612259714 0.523947273521559 0.687822559872581 0.835818588143643 1.01052905798345 1.16037259951518 1.32293830872455 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.00164463057620133 0.00000000000110274695834119 0.00000000000104584411033963 0.0192699771769851 0.0142134728631624 0.000788623531164179 0.0769973981087395 0.0788503498720345 0.103032863606181 0.194516376543634 0.0135092082545303 0.199413178114064 0.118629565412691 0.0790032184502674 0.0736005712572444 0.00963498997454712 0.0168955762564049 0.551012072273809 NA NA 0.390897272150198 0.598759434644148 -1.00201815706216 -1.00075405215448 -0.991565630113848 -0.9285138548429 -0.618599799060932 -0.352366981209555 -0.218728875641026 -0.0352525340054234 0.111994460435663 0.296036953710405 0.516388400430424 0.731432293002062 0.94692223746531 0.996329753590186 1.00093490254631 1.00178420104419 0.528996146475931 0.430684239043078 0.352723005804392 0.508645472281764 0.576881626821199 0.542973900481511 0.608904069721693 0.971781736980049 0.77034083332897 1.17322264063113 1.06149750528657 0.722327568733835 1.40066744183931 0.65618966912195 0.589114925225438 0.723329808632851 0.597585511635818 0.531452469987103 0.664298092177562 0.429904731091919 0.394409240092671 0.464194556403173 0.420585538516472 0.583168580653744
174 0.262436986534374 0.0950896959174382 0.79918001237848 0.516602092218644 NA -1.15689047559733 -0.948985850438258 -0.977978696430514 -0.551245213723533 -0.351205893319088 -0.128298730410896 -0.0277404540161673 0.0545701632132236 0.249566135295779 0.453386276406362 0.701724717994179 0.895327945966993 1.1777471385691 1.22660791150068 1.49973285034363 0.242792985721622 NA NA 0.75666865344759 NA NA -1.1903946773173 -1.16885266542846 -1.04822449361733 -0.722727246349373 -0.556693542416623 -0.376362186938564 -0.12400596078313 -0.00828004916893687 0.0719010940789262 0.222774696860615 0.438437336146239 0.639337418443227 0.851647824045613 1.01345493326283 1.17152440315953 1.3655510459809 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999999562 0.000000000000999999999999562 0.0110031774977346 0.00336536657980972 0.000336910639801333 0.0511438222019624 0.0230187630997328 0.0520912200693415 0.357456921397173 0.117606027067689 0.105019805030187 0.107074167672497 0.0359865707397053 0.0836035885420964 0.0217754294601812 0.0184375343729066 0.0120806956271816 0.498028541430703 NA NA 0.245761377612903 0.488304301030182 NA -1.00033084384894 -0.988336349330099 -0.860704892461156 -0.577865827846628 -0.388586234438763 -0.120626403700174 -0.00262243974987402 0.0658835532430165 0.235770500079641 0.428200215867865 0.697753885930207 0.960370232908284 0.99834095605122 1.0010513460041 1.00181292383376 0.472989114481563 0.409964679738327 0.336299563430123 0.483629796046531 0.521196302882064 0.490415116491356 0.550258290071703 1.77074768326054 1.38857315321189 2.15292221330919 2.00073467489483 1.35889923433834 2.64257011545133 0.604550762963666 0.541530018113819 0.66774919517762 0.552668928654585 0.490262853873007 0.615730235801397 0.392439066686718 0.359678376665683 0.424073820467926 0.262501850356195 0.513411722240197
175 0.187724708208634 0 0.760967461154574 0.43919012171325 NA -0.706128285323412 -0.893420451317925 -0.773462620621687 -0.649583121405304 -0.289682211784395 -0.0632464499077681 -0.0165358321432247 0.028259395058857 0.123790357188721 0.441794589461525 0.625927704995169 0.889480133307145 1.10419027364041 1.27788341736273 1.57151429628077 0.180734105007598 NA NA 0.752033547224923 NA NA -1.11579818540053 -1.03557821061771 -0.911013606291324 -0.733087038560228 -0.531020950003964 -0.292180754027139 -0.0824066271803158 -0.00738814841821701 0.0289069893915074 0.132401249242508 0.45499420999231 0.677403276196892 0.811262369911878 0.975621695822647 1.19777016941365 1.34437261240703 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999999335 0.000000000000999999999999335 0.00116669269435638 0.00412482295613365 0.00723742701354094 0.015604360969625 0.0438838286577939 0.0208175058249711 0.567873953330349 0.0838668809987135 0.00863257237181793 0.108324066883941 0.0608718794487097 0.0449261163178604 0.00609140516827257 0.0265783280227497 0.000000159339165895529 0.423804929743079 NA NA 0.183892602495615 0.506641160411705 NA -0.980742843881669 -0.944475324543026 -0.787503127707105 -0.539397501413707 -0.307264856670074 -0.0863057072634386 -0.00428632487387956 0.0264807275708352 0.134947584585653 0.459813907331406 0.692917268462026 0.935034425348944 0.99528442501777 1.00065544763238 1.00180887202173 0.413388349336326 0.477808598084683 0.409330221560625 0.546286974608741 0.452487667720581 0.424519212293077 0.478825247112646 2.7414606364403 2.09079889014489 3.39212238273571 4.78306594034472 3.15928522444153 6.40684665624792 0.598776822602074 0.537126972001499 0.660418727207414 0.560781895760479 0.499096867198392 0.622801096196445 0.363747330336421 0.334026166654645 0.392299465316128 0.195142042154198 0.443518373807634
176 0.0650691559511915 0 0.609781478467597 0.290309364268959 NA -1.3630845420158 -0.856499281296316 -0.734941977080224 -0.495764659925219 -0.154493784030369 -0.0201792511771382 -0.000462787344995944 0.0105114452458942 0.038660317129644 0.198847743744103 0.721592381751869 0.823014305877521 1.09153580746768 1.3669230275435 1.5222794007972 0.063781400628709 NA NA 0.593974082717898 NA NA -1.13929391941692 -1.09309118508254 -1.02770768602677 -0.829337539209262 -0.424250230071719 -0.164259173567483 -0.0479116891221542 -0.00720485830203723 0.0182624583467233 0.0799761661193906 0.319605798232776 0.566741147827352 0.764028749903635 1.1021928262139 1.18841506305702 1.19793199578248 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999999813 0.000000107632801709388 0.00184485970349683 0.00497591612334798 0.00000170326157441054 0.00466819667047619 0.0197889034123672 0.0480963434666486 0.738443886749351 0.0866597174141714 0.000820456040358952 0.0672806545286666 0.00100970810296904 0.00153640452346082 0.0248731423524058 0.000000000000999999999999813 0.0000000000159033598351801 0.276126169771355 NA NA 0.0669606246272307 0.337194234835026 NA -1.00100365038402 -0.995977809561426 -0.90860570839087 -0.392929090174192 -0.159249551437123 -0.0480067973546842 -0.00589725227681578 0.0182768873147908 0.0831037065252396 0.304052522795722 0.654957755470235 0.944022094159744 0.996413534354747 1.00103913693047 1.00177804100871 0.275384422435589 0.346909528638967 0.274097636084573 0.419721421193362 0.367218395931443 0.337486723593877 0.394716875771476 4.60932457447735 3.16470974077971 6.05393940817499 8.0371695877948 4.69910237072459 11.375236804865 0.460208213703286 0.396388963016107 0.524216611774675 0.4268859948259 0.363249351133481 0.491255517268858 0.287590620226184 0.255777943407706 0.317841622928007 0.0723668553451574 0.301099363247333
177 0.6 0.6 0.6 0 NA NA NA NA NA NA NA 0.6 0.6 0.6 0.6 0.6 0.6 0.6 NA NA 0.600383603730172 NA NA 0.606703426436124 NA NA -1.44103768475845 -1.29111399577186 -1.002617598537 0.381247185875179 0.410605401711313 0.425294046576149 0.454605753809718 0.498554656831267 0.543008514679947 0.574066372512802 0.592273252553995 0.605986697862376 0.626562117829886 0.673449851203224 0.769839859138388 0.884819477374952 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999991088 0.000000000000999999999991088 0.000000000000999999999991088 0.000000000000999999999991088 0.000000000000999999999991088 0.000000000000999999999991088 0.000000000000999999999991088 0.000000000000999999999991088 0.000000000000999999999991088 0.000000000000999999999991088 0.0566559944740871 0.889858525809886 0.0479733209707168 0.00551215873231057 0.000000000000999999999991088 0.000000000000999999999991088 0.000000000000999999999991088 0.0712145992490083 NA NA 0.60013754505989 0.606582220200758 NA NA NA NA NA NA NA 0.545543661056879 0.55668876636798 0.571845072546871 0.589516192479905 0.610316931664262 0.637068380761339 0.707445043555713 NA NA 0.0716600802733271 0.598857830767578 0.577812219969817 0.61990344156534 0.0739804468963025 0 0.104819023336383 0.981796868301581 0.691565934810989 1.27202780179217 0.803329087329376 -0.475480856743626 2.08213903140238 0.598857830767579 0.577812219969817 0.619903442628131 0.598857830767578 0.577812219969817 0.619903441784616 0.0739804468963018 NA 0.104819020193691 0.600130919115664 0.0715887051692712
178 0.4338 0.6 0.597092084006462 0.268644243805315 NA NA NA NA NA 0 0 0.00606060606060606 0.0897196261682243 0.430534351145038 0.593639575971731 0.6 0.6 0.6 0.6 NA 0.434906053609682 NA NA 0.601562915480727 NA NA -0.294553569770895 -0.182613246810153 -0.159101926378726 -0.119586661629515 -0.0729958254530926 -0.0366939659803729 -0.015994159084417 -0.00106498449889249 0.0799944666354355 0.431346906367641 0.586360090658035 0.601699519772904 0.613784859729865 0.685221681810603 0.934679637202118 1.12141766295691 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999994135 0.000000000000999999999994135 0.000000000000999999999994135 0.000000000000999999999994135 0.000000000000999999999994135 0.000000000000999999999994135 0.000000000000999999999994135 0.00954616510104861 0.270929566608995 0.0000000525845742735741 0.0000567443123941245 0.706761868175202 0.00285614545332976 0.00695936114678147 0.00289009660867492 0.000000000000999999999994135 0.000000000000999999999994135 0.28047916661866 NA NA 0.433411620354225 0.595037853771662 NA NA NA NA NA -0.0311807198101433 -0.0254204358392216 -0.0149948350289286 0.0770600000135437 0.442948962748339 0.58448051062683 0.602663560750448 0.631436501817286 0.770249258623916 0.954256262708857 NA 0.283244261703814 0.397576983845078 0.35358621019333 0.441567757496825 0.249666044631791 0.225600786860297 0.271607350143883 0.478885600948585 0.369726884407376 0.588044317489794 1.11445168309587 0.604137763699417 1.62476560249232 0.42725813914511 0.381577761259036 0.472054020339068 0.415002522449218 0.370147866498072 0.459281796430092 0.222826431692729 0.200536185368539 0.243678865953508 0.433370706109577 0.28121844184707
179 0.288 0 0.583941605839416 0.299909896378806 NA NA NA NA 0 0 0 0.00327868852459016 0.04 0.3 0.568085106382979 0.6 0.6 0.6 NA NA 0.28460065754361 NA NA 0.57721595472738 NA NA -0.400208578624597 -0.398726667507577 -0.392354089340407 -0.354164560073656 -0.215692381366022 -0.0606804955231161 -0.00894624470505867 0.00538631130908211 0.042585691734617 0.281856271888653 0.552814907537744 0.596383006923728 0.601162845170054 0.603757947681281 0.609192949715452 0.621904989083933 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.000000000000999999999993807 0.000000000000999999999993807 0.000000000000999999999993807 0.000000000000999999999993807 0.000000000000999999999993807 0.000000000000999999999993807 0.00558460538522287 0.0000574945269730782 0.494850919306413 0.0326474400553953 0.000666027693921513 0.464848845967738 0.0013446670543357 0.000000000000999999999993807 0.000000000000999999999993807 0.000000000000999999999993807 0.000000000000999999999993807 0.299262680840429 NA NA 0.286610600828412 0.555204871771952 NA NA NA NA -0.233401369416583 -0.0641196151091607 -0.00626312318223312 0.0109251439925628 0.046989849433827 0.283782272063722 0.562815948164886 0.602478843918381 0.609481033050704 0.61404881725446 NA NA 0.299876751510181 0.329601011674411 0.285728932322829 0.373473091025993 0.259284361582231 0.237872321894054 0.279058271332246 0.810254056191857 0.629609572907827 0.990898539475887 1.6811122046122 1.04038734688866 2.32183706233574 0.380938119885836 0.337838979920205 0.423454798653519 0.362782397384918 0.320084962510966 0.405156061842278 0.218339457447959 0.197429572757928 0.23813551784471 0.286579731786422 0.29827636013149
